BAM 5.2 *ZUG01-V03* VH5204_D_01.lis,,,,
-----------------------------------,,,,
,,,,
Versuchsbezeichnung                 ,,,,ZUG-Versuch
Versuchs-Datum                      ,,,,10.08.2022
Projekt                             ,,,,VH5204
Werkstoff                           ,,,,CuSn12
Bearbeiter                          ,,,,Uhlemann
Prüfmaschine                        ,,,,M33
Probenbezeichnung                   ,,,,D_01
Probenform                          ,,,,ZUG 005.004
"1,020,000,076","0,217595953","2,208,273,193","0,266368323322549","112,420,363,131,904"
"10,25","0,218015165","2,207,975,342","0,267538842208639","112,405,199,918,546"
"1,029,999,923","0,218667207","2,212,862,061","0,268843504434094","11,265,397,653,108"
"1,035,000,229","0,219179551","2,214,328,857","0,270061122581515","112,728,649,238,915"
"1,040,000,152","0,219645212","221,653,125","0,271343956858142","112,840,770,248,944"
"1,045,000,076","0,22011099","2,216,844,971","0,27253996682465","112,856,741,383,699"
"10,5","0,220623334","221,969,165","0,273863422203798","11,300,166,216,973"
"1,054,999,923","0,221135677","2,220,963,379","0,274928126833897","113,066,404,266,151"
"1,060,000,229","0,221647905","2,224,131,348","0,276311612818368","113,227,681,515,044"
"1,065,000,152","0,222206815","2,226,793,945","0,277562199150091","113,363,230,921,957"
"1,070,000,076","0,222672592","2,227,836,182","0,27877003562734","113,416,289,874,255"
"10,75","0,223231502","2,229,444,336","0,280088850906615","113,498,158,937,026"
"1,079,999,923","0,22369728","223,185,083","0,281405968978208","113,620,670,467,851"
"1,085,000,229","0,224162941","2,232,057,617","0,282537215337628","113,631,197,729,471"
"1,090,000,152","0,224721851","2,234,913,818","0,283898523742494","11,377,660,326,834"
"1,095,000,076","0,225141063","2,236,542,725","0,285073393034385","11,385,952,883,979"
11,"0,225746539","2,240,283,203","0,286536584846372","114,049,951,789,442"
"1,104,999,923","0,226119068","2,239,476,074","0,287545550339189","114,008,861,884,641"
"1,110,000,229","0,226724544","2,243,649,658","0,288871784783535","114,221,333,706,664"
"1,115,000,152","0,227143756","2,244,107,422","0,29012199950769","11,424,463,788,627"
"1,120,000,076","0,227609533","2,244,963,867","0,291369376228888","114,288,238,405,539"
"11,25","0,228168327","2,246,608,398","0,292632522297036","114,371,959,374,841"
"1,129,999,923","0,228540972","2,247,315,674","0,293824089954797","114,407,965,891,157"
"1,135,000,229","0,229146448","2,250,343,262","0,295185608138129","114,562,096,522,934"
"1,140,000,152","0,22956566","2,251,634,277","0,296291805949799","114,627,820,444,942"
"1,145,000,076","0,23017102","2,254,234,863","0,297666196539364","114,760,212,951,179"
"11,5","0,230543665","2,254,178,711","0,298995594642762","114,757,354,324,696"
"1,154,999,923","0,231009443","2,255,268,311","0,300032412722154","114,812,824,466,731"
"1,158,200,073","0,231335406","2,257,537,109","0,301003594116463","114,928,326,070,356"
"1,160,000,229","0,231428538","2,256,703,125","0,301447250597796","114,885,869,011,862"
"1,165,000,152","0,231940882","225,768,457","0,302591870833878","114,935,833,121,214"
"1,170,000,076","0,23240666","2,259,824,951","0,303861598951124","115,044,797,179,657"
"11,75","0,232825871","2,260,174,072","0,305020501104939","115,062,570,483,124"
"1,179,999,923","0,233338099","226,291,748","0,306425593272433","115,202,233,874,663"
"1,185,000,229","0,23375731","2,263,054,932","0,30751211386402","115,209,231,380,135"
"1,190,000,152","0,23431622","2,265,090,576","0,308895739700802","115,312,863,411,902"
"1,195,000,076","0,234735432","2,266,398,682","0,310122904766302","115,379,457,414,855"
12,"0,235201093","2,268,842,773","0,311332160744501","115,503,882,960,851"
"1,204,999,923","0,235713437","2,269,431,885","0,312701016179407","115,533,873,899,099"
"1,210,000,229","0,236179214","2,269,066,895","0,313875035369039","115,515,292,725,144"
"1,215,000,152","0,23659831","2,271,308,105","0,315237123950008","115,629,389,858,983"
"1,220,000,076","0,237064087","2,272,265,137","0,316301316121285","115,678,111,133,737"
